epoch,step,train_loss,val_macro_f1,val_accuracy,learning_rate
1,104,3.382058320137171,0.18635152443815028,0.5170068027210885,0.00020192307692307694
2,208,2.7209857954428744,0.47607063688453954,0.6857993197278912,0.00040192307692307695
3,312,1.9158328037995558,0.6864150613955183,0.8056972789115646,0.0006019230769230769
4,416,1.3865696524198239,0.8018606518832178,0.8720238095238095,0.000801923076923077
5,520,1.1125487077694673,0.8453751817127672,0.9002267573696145,0.0009999999772506826
6,624,0.9535575016186788,0.8705338956819357,0.9160997732426304,0.0009997492120709525
7,728,0.8471782069939834,0.8835120275643442,0.9258786848072562,0.0009990066527309739
8,832,0.759026763530878,0.8998279589400814,0.9349489795918368,0.0009977731112084832
9,936,0.7117436339075749,0.9035763253049747,0.9387755102040817,0.0009960499363630248
10,1040,0.6605211754257863,0.9126780154940736,0.9447278911564626,0.0009938390124609926
11,1144,0.6235157732780163,0.912303779121963,0.9451530612244898,0.000991142757115213
12,1248,0.5892977852087754,0.9058238671898241,0.9411848072562359,0.0009879641186413203
13,1352,0.5766876766887995,0.9182416202473721,0.949546485260771,0.0009843065728338178
14,1456,0.5572960643241038,0.9230556551003014,0.9519557823129252,0.0009801741191653465
15,1560,0.5414680488980733,0.9271118257549369,0.9539399092970522,0.0009755712764133208
16,1664,0.5213944499309247,0.9291110997475083,0.9539399092970522,0.0009705030777187115
17,1768,0.5089373003977996,0.9284287776462302,0.9542233560090703,0.0009649750650823806
18,1872,0.4950712558168631,0.9304754893376109,0.955640589569161,0.0009589932833049848
19,1976,0.49792741955472875,0.9387431659358976,0.9618764172335601,0.0009525642733770738
20,2080,0.47949921884215796,0.935777338090792,0.9597505668934241,0.0009456950653266141
21,2184,0.4808091945373095,0.9393935018988024,0.9618764172335601,0.0009383931705317562
22,2288,0.4682500924055393,0.9388909865591962,0.9606009070294784,0.0009306665735072527
23,2392,0.4524575841541474,0.9333273785567974,0.9579081632653061,0.0009225237231735095
24,2496,0.44220587983727455,0.9392251929060148,0.9614512471655329,0.0009139735236178143
25,2600,0.4364596808759066,0.9389684651793518,0.9620181405895691,0.0009050253243578484
26,2704,0.4351059582370978,0.9410531623480902,0.9625850340136054,0.0008956889101181262
27,2808,0.4219868415250228,0.9436723325059028,0.9651360544217688,0.0008859744901305436
28,2912,0.42605071428876656,0.9448422197823872,0.9647108843537415,0.0008758926869707308
29,3016,0.4218133444396349,0.9422791168363039,0.9641439909297053,0.0008654545249424238
30,3120,0.419581022973244,0.9450219698967054,0.9647108843537415,0.0008546714180225487
31,3224,0.4107057652794398,0.9457822156787667,0.9648526077097506,0.0008435551573802069
32,3328,0.4065004913852765,0.943421493666774,0.9642857142857143,0.0008321178984832032
33,3432,0.4087950638853587,0.9472874759225348,0.9668367346938775,0.0008203721478062212
34,3536,0.397736123834665,0.9499297441195655,0.967545351473923,0.0008083307491551771
35,3640,0.3977888750915344,0.9458028624639115,0.9654195011337868,0.0007960068696227056
36,3744,0.39615640617333925,0.9428226725339431,0.9649943310657596,0.0007834139851901382
37,3848,0.3911219666210505,0.9434941490206946,0.963718820861678,0.0007705658659917148
38,3952,0.38380403100298,0.9481004346591226,0.9668367346938775,0.000757476561257145
39,4056,0.38042523625951546,0.9488169438578621,0.967687074829932,0.0007441603839489808
40,4160,0.3739136291237978,0.9476064041970419,0.9665532879818595,0.0007306318951116021
41,4264,0.38353022187948227,0.9519207472139614,0.9695294784580499,0.0007169058879489299
42,4368,0.3805998752896602,0.9526423855993212,0.9706632653061225,0.0007029973716482729
43,4472,0.3715767436302625,0.9483768163676597,0.9669784580498866,0.0006889215549680033
44,4576,0.3663787621145065,0.9489307703811769,0.9671201814058957,0.0006746938296070021
45,4680,0.36116590092961603,0.9497275102002622,0.9689625850340136,0.0006603297533740619
46,4784,0.3604371242511731,0.9511013907578759,0.969812925170068,0.0006458450331756524
47,4888,0.35596382875855154,0.9534574192328242,0.9706632653061225,0.0006312555078406476
