epoch,step,train_loss,val_macro_f1,val_accuracy,learning_rate
1,44,4.7878995375199755,0.07267735603206947,0.5979308390022676,0.020454545454545458
2,88,4.687719290906733,0.16028436387899966,0.44047619047619047,0.04045454545454546
3,132,4.50235256281766,0.24261818287693862,0.6147959183673469,0.060454545454545455
4,176,4.250880219719627,0.3916603849770659,0.6401643990929705,0.08045454545454546
5,220,3.9839210510253906,0.3456607824252733,0.55640589569161,0.09999998729046448
6,264,3.7817555232481523,0.5058521795425032,0.6150793650793651,0.09997426564252133
7,308,3.6417706825516443,0.688027998914014,0.7797619047619048,0.09989936529540361
8,352,3.505851599303159,0.5649951971379433,0.7280328798185941,0.09977536815154119
9,396,3.413958647034385,0.7423404570957076,0.830640589569161,0.0996024097999904
10,440,3.328446453267878,0.6125683073332154,0.770124716553288,0.09938067936816929
11,484,3.3002436486157505,0.7822485496117496,0.8453798185941043,0.09911041931504966
12,528,3.273356020450592,0.6921678285985524,0.7878401360544217,0.09879192516603166
13,572,3.2083423191850837,0.7640559143464922,0.8272392290249433,0.09842554518979119
14,616,3.174421337517825,0.6572573825555658,0.7138605442176871,0.09801168001745311
15,660,3.1908178600397976,0.7559669339478311,0.8310657596371882,0.09755078220450705
16,704,3.124996206977151,0.7808201037814437,0.85671768707483,0.09704335573594466
17,748,3.120258483019742,0.7250567729369471,0.8224206349206349,0.09648995547515934
18,792,3.1334245855158027,0.8099112504538074,0.8596938775510204,0.09589118655721134
19,836,3.094593720002608,0.8301101519071757,0.8833616780045351,0.09524770372712137
20,880,3.074691588228399,0.8097045154304859,0.8625283446712018,0.0945602106239166
21,924,3.0755565491589634,0.7824706242360318,0.8596938775510204,0.09382945901121176
22,968,3.0606907335194675,0.6764132572522931,0.7257653061224489,0.09305624795516652
23,1012,3.049014692956751,0.8028822326724154,0.844812925170068,0.09224142295071852
24,1056,3.045394545251673,0.7952729189990607,0.8388605442176871,0.09138587499704695
25,1100,3.0303099263798106,0.8217777459209733,0.878968253968254,0.09049053962327816
26,1144,3.030232462016019,0.859689196625547,0.9078798185941043,0.08955639586549816
