epoch,step,train_loss,val_macro_f1,val_accuracy,learning_rate
1,104,3.2812791420863223,0.23423852658731184,0.5126133786848073,0.00020192307692307694
2,208,2.5077958703041077,0.539310136319469,0.703514739229025,0.00040192307692307695
3,312,1.7490352266109908,0.7406762111175312,0.8374433106575964,0.0006019230769230769
4,416,1.2805699637302985,0.8276967910090166,0.8876133786848073,0.000801923076923077
5,520,1.0285292067206824,0.8574867838459389,0.9088718820861678,0.0009999999772506826
6,624,0.8859138786792755,0.8752787849589079,0.921485260770975,0.0009997492120709525
7,728,0.7817685942237194,0.8918529974471442,0.9319727891156463,0.0009990066527309739
8,832,0.7171920171150794,0.9031404849558057,0.9383503401360545,0.0009977731112084832
9,936,0.6537175413507682,0.9137253696734512,0.9457199546485261,0.0009960499363630248
10,1040,0.6098830800216931,0.9165109524823184,0.9458616780045351,0.0009938390124609926
11,1144,0.5924281122592779,0.9199826623265405,0.9509637188208617,0.000991142757115213
12,1248,0.5648182848325143,0.914073374291252,0.947562358276644,0.0009879641186413203
13,1352,0.5332980915330924,0.9268265178762004,0.9542233560090703,0.0009843065728338178
14,1456,0.5219173460052564,0.9323516876000496,0.9580498866213152,0.0009801741191653465
15,1560,0.5044195414162599,0.9315710330524927,0.9564909297052154,0.0009755712764133208
16,1664,0.4860799487393636,0.9271101848945705,0.9546485260770975,0.0009705030777187115
17,1768,0.4791491510203251,0.9335636908742305,0.9584750566893424,0.0009649750650823806
18,1872,0.46487324512921846,0.930133116112867,0.9569160997732427,0.0009589932833049848
19,1976,0.454015058107101,0.9372184798332267,0.9611678004535147,0.0009525642733770738
20,2080,0.44574321806430817,0.9321469221161175,0.9590419501133787,0.0009456950653266141
21,2184,0.4494092303972978,0.9399576133273814,0.9630102040816326,0.0009383931705317562
22,2288,0.44094287403501,0.938532556836356,0.9625850340136054,0.0009306665735072527
23,2392,0.43914136118613756,0.9378024318017676,0.9608843537414966,0.0009225237231735095
24,2496,0.427748448573626,0.9411205997720696,0.9632936507936508,0.0009139735236178143
25,2600,0.4183500228592983,0.9331713091164918,0.9589002267573696,0.0009050253243578484
26,2704,0.41255779220507693,0.9446950701547444,0.9659863945578231,0.0008956889101181262
27,2808,0.4163515590704404,0.9344690698898859,0.9603174603174603,0.0008859744901305436
28,2912,0.40404848783062053,0.9410779995393536,0.9641439909297053,0.0008758926869707308
29,3016,0.40265726384062034,0.94921476125502,0.9683956916099773,0.0008654545249424238
30,3120,0.4014206757912269,0.9415121135868835,0.9631519274376418,0.0008546714180225487
31,3224,0.39623273565218997,0.9384329147325033,0.9608843537414966,0.0008435551573802069
32,3328,0.3899580996770125,0.9427474910967245,0.9642857142857143,0.0008321178984832032
33,3432,0.37689829846987355,0.9376087324453146,0.9618764172335601,0.0008203721478062212
34,3536,0.37999696427812946,0.9425570625038661,0.9645691609977324,0.0008083307491551771
35,3640,0.3765232786536217,0.9485876977501984,0.9682539682539683,0.0007960068696227056
36,3744,0.37310423988562363,0.9505400762759192,0.9682539682539683,0.0007834139851901382
37,3848,0.3678988519196327,0.9471891547140522,0.967828798185941,0.0007705658659917148
38,3952,0.36612148153094143,0.9484924531297511,0.967545351473923,0.000757476561257145
39,4056,0.36540961781373393,0.947572780911135,0.9669784580498866,0.0007441603839489808
40,4160,0.35700812878517,0.9477031210210081,0.967687074829932,0.0007306318951116021
41,4264,0.35645797476172447,0.9506145096590634,0.969954648526077,0.0007169058879489299
42,4368,0.34864057715122515,0.9474001105109368,0.9668367346938775,0.0007029973716482729
43,4472,0.3507457776711537,0.9501876718316575,0.9689625850340136,0.0006889215549680033
44,4576,0.3509696719165032,0.9534740686712966,0.9702380952380952,0.0006746938296070021
45,4680,0.3453065479317537,0.9457432196869647,0.9661281179138322,0.0006603297533740619
46,4784,0.34147628110188705,0.9501844057959747,0.9683956916099773,0.0006458450331756524
47,4888,0.33990991531083214,0.9553918800663711,0.9719387755102041,0.0006312555078406476
48,4992,0.3369202300046499,0.9493972591458468,0.9682539682539683,0.0006165771308008006
49,5096,0.34019614641483015,0.9554386570049888,0.9727891156462585,0.0006018259526458984
50,5200,0.3293426495331984,0.9545213782259784,0.971797052154195,0.000587018103572679
51,5304,0.33004194354781735,0.9504401387748822,0.9692460317460317,0.0005721697757466972
52,5408,0.3292902005979648,0.953660653248866,0.9700963718820862,0.0005572972055964297
53,5512,0.3311977687363441,0.9540306871860165,0.9709467120181405,0.0005424166560589789
54,5616,0.32474866480781484,0.9544296333577426,0.971655328798186,0.0005275443987967903
55,5720,0.32238179387954563,0.9552835254067746,0.9723639455782312,0.0005126966964048273
56,5824,0.31537821086553425,0.955453368263021,0.971655328798186,0.0004978897846276644
57,5928,0.3170123358185475,0.953496635654211,0.9702380952380952,0.00048313985460593647
58,6032,0.313574212961472,0.9577824710510127,0.9734977324263039,0.0004684630351715662
59,6136,0.30798723133137595,0.9567013033079522,0.9723639455782312,0.0004538753752111222
60,6240,0.3054097125736567,0.9584295734469387,0.9739229024943311,0.00043939282611659726
61,6344,0.2968658021149727,0.9549595293863509,0.971797052154195,0.0004250312243427956
62,6448,0.30644301454035133,0.958441356569338,0.9746315192743764,0.0004108062740904023
63,6552,0.3068286654754327,0.9593667495498343,0.9749149659863946,0.0003967335301336692
64,6656,0.2967178671119305,0.9558741777333045,0.9732142857142857,0.0003828283808114993
65,6760,0.30081559574374783,0.9554789428277974,0.9722222222222222,0.0003691060312005231
66,6864,0.29800912809486574,0.9574671171864568,0.9730725623582767,0.0003555814864885708
67,6968,0.29418500040013057,0.957904531449839,0.973781179138322,0.00034226953556671925
68,7072,0.28727857324366385,0.9593375548181524,0.9743480725623582,0.0003291847348578575
69,7176,0.28852031838435394,0.9631280081695253,0.9768990929705216,0.0003163413923994517
70,7280,0.2860350343756951,0.9630455173794944,0.9773242630385488,0.00030375355219791595
71,7384,0.28571042590416396,0.9588881593421408,0.9744897959183674,0.0002914349788716979
72,7488,0.28101315148747885,0.9583906611011351,0.9740646258503401,0.0002793991425998703
73,7592,0.27928769989655566,0.9612122267719331,0.9754818594104309,0.00026765920439268806
74,7696,0.2763985369641047,0.9622486696634133,0.9763321995464853,0.00025622800170021647
75,7800,0.27385624240224177,0.9621193346244751,0.9767573696145124,0.00024511803437476877
76,7904,0.2718418918263454,0.9635443034730402,0.9771825396825397,0.00023434145100250045
77,8008,0.272100192709611,0.9605199765848454,0.9757653061224489,0.00022391003561910867
78,8112,0.2680893624917819,0.961618242888711,0.9760487528344671,0.00021383519482416274
79,8216,0.2722621882477632,0.9649637296345951,0.9783163265306123,0.00020412794530815472
80,8320,0.2693748895365458,0.9647214763981286,0.9776077097505669,0.00019479890180590988
81,8424,0.2705865573997681,0.9635831368397496,0.9778911564625851,0.00018585826548953033
82,8528,0.26801407509125197,0.9634194914435001,0.9771825396825397,0.00017731581281356292
83,8632,0.2650313421797294,0.9670042340495436,0.9795918367346939,0.00016918088482458988
84,8736,0.26395100498428714,0.9645101360473443,0.9776077097505669,0.00016146237694693115
85,8840,0.2652267264918639,0.9629932210902692,0.9767573696145124,0.00015416872925562905
86,8944,0.25727245899347156,0.9619480675244825,0.9761904761904762,0.00014730791724734986
87,9048,0.25597711065067696,0.9644654366265429,0.9773242630385488,0.00014088744311929505
88,9152,0.26313820911141544,0.9657279540891107,0.9778911564625851,0.00013491432756565928
89,9256,0.2545472929397455,0.9619931680984467,0.9763321995464853,0.00012939510210060402
90,9360,0.2531284708529711,0.9628197916027624,0.9761904761904762,0.00012433580191614294
91,9464,0.2609864201110143,0.9628931305336819,0.9768990929705216,0.00011974195928274772
92,9568,0.2563731550024106,0.9644224513501393,0.9780328798185941,0.00011561859749989192
93,9672,0.2537169552479799,0.9635258397246241,0.9776077097505669,0.00011197022540314653
94,9776,0.25458320488150304,0.9659233438084134,0.9784580498866213,0.00010880083243383447
95,9880,0.25342595534255874,0.9653942534423496,0.9781746031746031,0.0001061138842766351
96,9984,0.25435918311660105,0.9626609663422278,0.9771825396825397,0.00010391231906990901
97,10088,0.2566373451397969,0.966001706221376,0.9783163265306123,0.00010219854419288662
98,10192,0.2578810376043503,0.9663219758287372,0.9791666666666666,0.00010097443363323461
99,10296,0.254700713002911,0.9664484656390707,0.9793083900226758,0.00010024132593787767
100,10400,0.2508367363076944,0.9640589085486853,0.9774659863945578,0.0001
