epoch,step,train_loss,val_macro_f1,val_accuracy,learning_rate
1,414,3.3519998806110327,0.20753686467554736,0.48299319727891155,0.010024154589371982
2,828,2.509883397155338,0.4921435220040313,0.6899092970521542,0.020024154589371984
3,1242,1.4808022957205196,0.7255400555318655,0.8253968253968254,0.030024154589371983
4,1656,0.9848541397115459,0.8164864927273388,0.8853458049886621,0.04002415458937198
5,2070,0.7929948505716048,0.8335927942396952,0.8962585034013606,0.05
6,2484,0.6751192792314262,0.8374772314095741,0.8992346938775511,0.05
7,2898,0.6029545526573623,0.8678450217793285,0.9190759637188208,0.05
8,3312,0.5751890799273616,0.8841391714300265,0.9264455782312925,0.05
9,3726,0.5423485263102297,0.8749207762723904,0.9230442176870748,0.05
10,4140,0.5053716791424774,0.8744497398498106,0.9229024943310657,0.05
11,4554,0.4972903795072422,0.8776097299939295,0.9260204081632653,0.05
12,4968,0.473959563219029,0.8622823129498323,0.9129818594104309,0.05
13,5382,0.4577726249893506,0.901608065705866,0.9366496598639455,0.05
14,5796,0.44502609406692395,0.9029302279868571,0.939625850340136,0.05
15,6210,0.43701610350666414,0.8701864571219677,0.9196428571428571,0.05
16,6624,0.42533462314646026,0.8881371423573748,0.9292800453514739,0.05
17,7038,0.4195682047933772,0.9072492539740656,0.9423185941043084,0.05
18,7452,0.4155336022377014,0.9034220698721831,0.9430272108843537,0.05
19,7866,0.40467780907660866,0.8861090190754121,0.9349489795918368,0.05
20,8280,0.4023449821892568,0.9071725529364567,0.9421768707482994,0.05
21,8694,0.40050028876405985,0.90999644529795,0.9448696145124716,0.05
22,9108,0.38597099400228924,0.9253878517557874,0.9540816326530612,0.05
23,9522,0.3893555046423622,0.9319567019974033,0.9570578231292517,0.05
24,9936,0.3766230513940111,0.9238770730628117,0.951530612244898,0.05
25,10350,0.3678722036777487,0.9091558239275984,0.9438775510204082,0.05
26,10764,0.3702059062782693,0.9071403589107208,0.9438775510204082,0.05
27,11178,0.36271377674479416,0.9273349150378002,0.9542233560090703,0.05
28,11592,0.3602068911212078,0.9286106566634545,0.9559240362811792,0.05
29,12006,0.35998033001515023,0.9262159887070224,0.9547902494331065,0.05
30,12420,0.3582437728770113,0.9297537569079561,0.9543650793650794,0.05
31,12834,0.352674868731683,0.9149019091624245,0.9461451247165533,0.05
32,13248,0.3529524702560786,0.9283031147875728,0.9545068027210885,0.05
33,13662,0.35499296045821643,0.9203438674465181,0.9502551020408163,0.05
34,14076,0.34939686511305795,0.9280449062045282,0.9547902494331065,0.05
35,14490,0.34171131946110495,0.9090912672913541,0.94359410430839,0.05
36,14904,0.34307904627876007,0.9231039621052797,0.9523809523809523,0.05
37,15318,0.33725876118177955,0.9307114717518096,0.9564909297052154,0.05
38,15732,0.33831979640296117,0.9242494352059888,0.9501133786848073,0.05
39,16146,0.3362435251834312,0.9281812427315296,0.9550736961451247,0.05
40,16560,0.33424034811880277,0.9246032952921998,0.953656462585034,0.05
41,16974,0.33052434865835206,0.9375700305611502,0.9590419501133787,0.05
42,17388,0.3295861264141861,0.9233362259338441,0.9520975056689343,0.05
43,17802,0.32532396012746195,0.9267416843127484,0.9542233560090703,0.05
44,18216,0.3279095493293039,0.930772735615584,0.9569160997732427,0.05
45,18630,0.3225833009838482,0.9238446451331047,0.9533730158730159,0.049999999766810084
46,19044,0.3210123020813661,0.933343478819613,0.9596088435374149,0.04995984983710439
47,19458,0.31964597984212606,0.9335980522593627,0.9574829931972789,0.04983991696126541
48,19872,0.30916444795287173,0.9265030787647235,0.9539399092970522,0.04964059233540582
49,20286,0.32067337225456743,0.9222830457799415,0.9522392290249433,0.04936252611502507
50,20700,0.317778785051643,0.9282811609865956,0.9567743764172335,0.04900662529433736
51,21114,0.31482546450795185,0.9219642455604999,0.953514739229025,0.04857405074784499
52,21528,0.31535888742205603,0.9296891953077203,0.9560657596371882,0.048066213443807
53,21942,0.3093034292836696,0.9353408221577301,0.9596088435374149,0.04748476984195404
