epoch,step,train_loss,val_macro_f1,val_accuracy,learning_rate
1,44,4.806794025681236,0.18598078831120524,0.42417800453514737,0.00020454545454545457
2,88,4.474285364151001,0.3551107436827429,0.48667800453514737,0.0004045454545454546
3,132,4.150648967786268,0.5583994742403048,0.6541950113378685,0.0006045454545454545
4,176,3.8057101531462236,0.7178386757546443,0.7910997732426304,0.0008045454545454546
5,220,3.6149811040271413,0.7034078936420962,0.8011621315192744,0.0009999998729046447
6,264,3.455418272451921,0.7887677040760365,0.858985260770975,0.0009997426564252133
7,308,3.3804620504379272,0.8030831416609966,0.8526077097505669,0.000998993652954036
8,352,3.282914941961115,0.8039094257932792,0.8579931972789115,0.0009977536815154117
9,396,3.2305731881748545,0.8465742897567924,0.8874716553287982,0.0009960240979999038
10,440,3.1872692866758867,0.843261418596659,0.8924319727891157,0.0009938067936816927
11,484,3.1835508292371575,0.8523724693073701,0.8964002267573696,0.0009911041931504965
12,528,3.1453023986382918,0.8566267176403329,0.8969671201814059,0.0009879192516603166
13,572,3.109103424982591,0.8638570179994304,0.9020691609977324,0.000984255451897912
14,616,3.047486202283339,0.8658200332033691,0.9057539682539683,0.000980116800174531
15,660,3.0781932202252476,0.8821810720329176,0.9135487528344671,0.0009755078220450705
16,704,3.0037891160358083,0.8686040770753795,0.9064625850340136,0.0009704335573594466
17,748,3.005791046402671,0.891595761324189,0.9216269841269841,0.0009648995547515934
18,792,3.0134699886495415,0.9028017550490914,0.93140589569161,0.0009589118655721133
19,836,2.996922102841464,0.8868011780489108,0.917375283446712,0.0009524770372712136
20,880,2.9605468023907053,0.9068525743252592,0.9339569160997733,0.0009456021062391659
21,924,2.9618865251541138,0.9000115469549973,0.9311224489795918,0.0009382945901121175
22,968,2.998688286001032,0.881161468807461,0.9142573696145124,0.0009305624795516652
23,1012,2.965531441298398,0.9137209085758288,0.9406179138321995,0.0009224142295071852
24,1056,2.9128808704289524,0.8872647222866338,0.9172335600907029,0.0009138587499704694
25,1100,2.9262401190671055,0.9023692489051488,0.93140589569161,0.0009049053962327815
